policy,noise_type,noise_level,seed,mean_loss,final_abs_theta,final_abs_x,max_abs_action,success_final_theta_lt_0p25
linear_near,action,0.03,1,0.02263062345850162,0.009420117982946508,0.026555794416420832,5.077701148592712,True
linear_near,action,0.03,2,0.023201492615855687,0.02456623133892588,0.015144844318473473,5.307929629017199,True
linear_near,action,0.03,3,0.021161685965020435,0.02448676204461453,0.05965937045891909,5.782923976850303,True
linear_near,action,0.03,4,0.021349183455886028,0.015976487535735107,0.029110413375867374,6.189575203201189,True
linear_near,action,0.03,5,0.0179096174024126,0.0021861672908323193,0.01980501515144264,7.0599999150633534,True
linear_near,action,0.03,6,0.02176057887105191,0.00617458400882942,0.00329693386565776,7.145273733490384,True
linear_near,action,0.03,7,0.01929802028893216,0.0007407057031194597,0.024175402586212234,6.181771383310407,True
linear_near,action,0.03,8,0.01820470055997318,0.016415853038917128,0.05354047432377047,5.831937363737138,True
linear_near,action,0.03,9,0.0218427349968444,0.01557261883613359,0.033927459480620946,6.502870363847409,True
linear_near,action,0.03,10,0.018399027419496117,0.03860248743410333,0.067939656504501,6.9319581491092634,True
linear_near,action,0.03,11,0.02140365656173321,0.019293943698954763,0.0606045796209399,6.250746627889126,True
linear_near,action,0.03,12,0.02799528239474923,0.004372784099295757,0.08178457273743386,7.4314173917535795,True
linear_near,action,0.03,13,0.019451060287307313,0.030676034394944818,0.02226016314326246,6.165399744003024,True
linear_near,action,0.03,14,0.024037266068078163,0.026321349524330184,0.0324085406915137,5.95082831538572,True
linear_near,action,0.03,15,0.021878919673426166,0.013110174183041945,3.930363218318306e-05,5.642797482215132,True
linear_near,action,0.03,16,0.022124469286360016,0.019529934332909615,0.0383692810235631,5.7571282464404385,True
linear_near,action,0.03,17,0.023378415212615473,0.007820755756252407,0.005470096144661356,6.206433338968291,True
linear_near,action,0.03,18,0.02063803799778762,0.0009230568359344105,0.04626109147318493,6.098484323204471,True
linear_near,action,0.03,19,0.020425061491345115,0.039244895828888016,0.039263827496524156,6.394869656829867,True
linear_near,action,0.03,20,0.020742687109219112,0.016318048730758594,0.0105577128371712,6.933088831874198,True
linear_near,action,0.03,21,0.022165190502346038,0.022070254445737625,0.030832945247964566,6.3029745439206915,True
linear_near,action,0.03,22,0.02245785318107082,0.0063234689086111295,0.0206947954691257,6.89423857310003,True
linear_near,action,0.03,23,0.02130089791438576,0.007519094503560808,0.056125651570502436,6.671068518954557,True
linear_near,action,0.03,24,0.023877611364415616,0.02017487554744246,0.007625882236770654,6.434341179057828,True
linear_near,action,0.03,25,0.022508319074365693,0.018791743946047212,0.06389693163914537,6.628576760249601,True
linear_near,action,0.03,26,0.02382225711259693,0.015014859512310963,0.034502292027938225,5.9996062970858,True
linear_near,action,0.03,27,0.02125842746082058,0.029738198950902905,0.07724465464411794,6.444883381382279,True
linear_near,action,0.03,28,0.022738050836449582,0.011928581001468874,0.026472954672069806,6.8095654656528275,True
linear_near,action,0.03,29,0.016836881658606712,0.021515785129036846,0.07237246223135602,6.427310755096513,True
linear_near,action,0.06,0,0.06803429088913324,0.049557125810494984,0.02057264780411852,8.916062771379945,True
linear_near,action,0.06,1,0.06738881466638556,0.01800374144630279,0.05241929960405306,7.978931628415025,True
linear_near,action,0.06,2,0.06666323525864305,0.0591111540706013,0.04344161555079867,8.203654196173149,True
linear_near,action,0.06,3,0.06227146508327773,0.05089093966963354,0.12048491738388917,7.648681734014605,True
linear_near,action,0.06,4,0.06213319701669338,0.03553146409037922,0.06124492522322904,9.493708062174605,True
linear_near,action,0.06,5,0.050464198010917755,0.007851322725688892,0.03961678688954659,7.935356840386289,True
linear_near,action,0.06,6,0.06367403810741942,0.016303123367241046,0.006595573174119316,8.116685813264315,True
linear_near,action,0.06,7,0.056375048312061755,0.0009662747797172244,0.05187568872674758,7.991298903754717,True
linear_near,action,0.06,8,0.05208769683022347,0.03357295669825566,0.10928582705662981,6.202511492476821,True
linear_near,action,0.06,9,0.06289238728106454,0.03659754576674645,0.08139103637221744,8.520125115844046,True
linear_near,action,0.06,10,0.052210356064591706,0.0771097093543407,0.1376362536718438,7.679273308478108,True
linear_near,action,0.06,11,0.062251973359879705,0.04063527478786311,0.12424876669824378,8.726619197285583,True
linear_near,action,0.06,12,0.08041821988205189,0.013409013391277202,0.16500715509529626,10.426265994598428,True
linear_near,action,0.06,13,0.05644699824892337,0.07527412784109266,0.050361442259887076,7.640142195442572,True
linear_near,action,0.06,14,0.06910633795162846,0.054661294547972084,0.071851616702434,10.185431106729418,True
linear_near,action,0.06,15,0.062206611115678705,0.024913490139257366,0.0022395987397710593,9.580019631455613,True
linear_near,action,0.06,16,0.06575797355363086,0.04190114614856233,0.07889353864194022,8.931595703550625,True
linear_near,action,0.06,17,0.06670266385837807,0.015014237741310943,0.010222916776707057,7.727683852550712,True
linear_near,action,0.06,18,0.059135578601141166,0.002173784032561521,0.09506066644221127,8.818523039216045,True
linear_near,action,0.06,19,0.05999378740950642,0.07889621979701289,0.07533761767048974,7.739414885774955,True
linear_near,action,0.06,20,0.06004111540961726,0.04218003186269881,0.017959144233357625,9.757944354126876,True
linear_near,action,0.06,21,0.06596358088124236,0.0395517116703159,0.06105255043395514,9.16367379344181,True
linear_near,action,0.06,22,0.06696846400385367,0.014419619340487966,0.03925386014804783,8.89893767490538,True
linear_near,action,0.06,23,0.06063026000680553,0.01575793745275167,0.10771894830812066,10.144649417862503,True
linear_near,action,0.06,24,0.06730803170970878,0.04230250334371988,0.009423593410475597,9.805110417020385,True
linear_near,action,0.06,25,0.06424831759171153,0.03763777863047402,0.1270567511555139,8.814949786090246,True
linear_near,action,0.06,26,0.0683297258269071,0.027876294982528638,0.07147606310452538,7.290889659113975,True
linear_near,action,0.06,27,0.06254643618014952,0.05820450090513418,0.15537562621565107,7.547914153388829,True
linear_near,action,0.06,28,0.06808230488816086,0.02588337137375829,0.048968324145948976,8.179829935177082,True
linear_near,action,0.06,29,0.04814967205657347,0.04335446679986932,0.14935053122178235,6.669978520452607,True
linear_near,action,0.1,0,0.14910034924727625,0.08547557252400173,0.029580702009994964,11.973057566821275,True
linear_near,action,0.1,1,0.15517008976083677,0.005302518771674425,0.12012327307395879,12.028927262693529,True
linear_near,action,0.1,2,0.14296224359168314,0.1352513337435619,0.11673551526137232,11.985730252424643,True
linear_near,action,0.1,3,0.14555843535555724,0.09381603211803835,0.2077770638037373,10.82699881980581,True
linear_near,action,0.1,4,0.14771703919810242,0.07874848084698538,0.10701958776847582,15.366793575009705,True
linear_near,action,0.1,5,0.11822577211869927,0.028966141633689713,0.0646781639453913,11.611417388058106,True
linear_near,action,0.1,6,0.14695490491169066,0.03911034696072768,0.05339521617093329,12.948381757256424,True
linear_near,action,0.1,7,0.13105110667702818,0.004625490274649646,0.08110095990933888,11.97812533984303,True
linear_near,action,0.1,8,0.11772620548680371,0.05992320913782212,0.19117671647488071,9.97540596774616,True
linear_near,action,0.1,9,0.1401835903362511,0.07689808761353145,0.17389861556631678,12.47425286776216,True
linear_near,action,0.1,10,0.11557053760727078,0.12532558552019069,0.23355885138883833,10.321543407074843,True
linear_near,action,0.1,11,0.14372398327912866,0.07491933281846652,0.21597536647281873,12.785114260233447,True
linear_near,action,0.1,12,0.17155142118298183,0.04171582296749632,0.2740085971508363,16.345765666969058,True
linear_near,action,0.1,13,0.12680675073192751,0.17908335438101997,0.10557873953804063,11.771901624658677,True
linear_near,action,0.1,14,0.14976161598910714,0.100351631447257,0.13570089137225783,15.816831314321806,True
linear_near,action,0.1,15,0.13468549081079043,0.03681578086585047,0.01270088727768858,13.512198478342043,True
linear_near,action,0.1,16,0.1534712450068167,0.08077493832528804,0.13682586126088161,13.278376597441646,True
linear_near,action,0.1,17,0.14417190603805924,0.0255578592869945,0.019415041187054692,11.757391258521958,True
linear_near,action,0.1,18,0.13270641228436844,0.0029228877087197347,0.16746367596358694,12.392029917079517,True
linear_near,action,0.1,19,0.13519909496225863,0.13287524421755492,0.12024978079914463,11.11007455625651,True
linear_near,action,0.1,20,0.13477081280758949,0.11062518507460517,0.015203553590414033,14.545873094272528,True
linear_near,action,0.1,21,0.15300129857420922,0.04783775731193751,0.10097701702405447,13.582048747681405,True
linear_near,action,0.1,22,0.1526883744247153,0.02908740269035981,0.05561229671131543,12.755736530104661,True
linear_near,action,0.1,23,0.13162629218942254,0.029907948913181492,0.17107083449645666,14.181810567111116,True
linear_near,action,0.1,24,0.14421229034717134,0.08023899172343718,0.006297366958165461,14.899684788393538,True
linear_near,action,0.1,25,0.13707141708295198,0.062080204041849996,0.20821945226680208,13.30604225331447,True
linear_near,action,0.1,26,0.14521170431586664,0.04042922808274918,0.12645595643318092,12.636651732001422,True
linear_near,action,0.1,27,0.1399471692742285,0.09354174885206223,0.2613862258242761,11.531751411555483,True
linear_near,action,0.1,28,0.1688499942432476,0.04992130298105968,0.05874080403896309,13.119797644855534,True
linear_near,action,0.1,29,0.11440907070258154,0.07272639012503346,0.2594263342285746,10.57564962796519,True
linear_near,process,0.0,0,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,1,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,2,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,3,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,4,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,5,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,6,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,7,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,8,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,9,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,10,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,11,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,12,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,13,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,14,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,15,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,16,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,17,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,18,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,19,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,20,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,21,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,22,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,23,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,24,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,25,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,26,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,27,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,28,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.0,29,0.005533962598219544,5.9487594405993605e-08,7.85323895996075e-08,6.184642989740418,True
linear_near,process,0.005,0,0.01518036220190576,0.02100720829890612,0.13852678747163372,6.184642989740418,True
linear_near,process,0.005,1,0.023313074776441532,0.02116283796680829,0.09013062836050965,6.184642989740418,True
linear_near,process,0.005,2,0.01963947573382062,0.0334397221751761,0.08878970239605094,6.184642989740418,True
linear_near,process,0.005,3,0.017956287740111196,0.016038123405391236,0.008367130182073381,6.184642989740418,True
linear_near,process,0.005,4,0.020971345571166946,0.0993280863369086,0.1600977227956883,6.184642989740418,True
linear_near,process,0.005,5,0.02389766540276046,0.02947601713607817,0.01117902860245865,6.184642989740418,True
linear_near,process,0.005,6,0.02215796559507638,0.02993791569688309,0.06285324224410577,6.184642989740418,True
linear_near,process,0.005,7,0.019615062910508206,0.004496315760718073,0.061721233364652586,6.184642989740418,True
linear_near,process,0.005,8,0.023559505255007017,0.025562754599810056,0.10170975236691403,6.184642989740418,True
linear_near,process,0.005,9,0.02124594545483121,0.02626943048622632,0.08757515099841366,6.184642989740418,True
linear_near,process,0.005,10,0.021422337689468617,0.006990890719181131,0.12628375520640805,6.184642989740418,True
linear_near,process,0.005,11,0.023964135236524395,0.055326723578260406,0.18364993937713087,6.184642989740418,True
linear_near,process,0.005,12,0.022883277383845133,0.0013175329588457352,0.10279497624925678,6.184642989740418,True
linear_near,process,0.005,13,0.01717693493611498,0.00438544297487109,0.045544650128363125,6.184642989740418,True
linear_near,process,0.005,14,0.023428383170486188,0.013643663704941744,0.20159289411532202,6.184642989740418,True
linear_near,process,0.005,15,0.020962898690380847,0.0089323016575924,0.05201415004574302,6.184642989740418,True
linear_near,process,0.005,16,0.01747593747515717,0.021811905193821257,0.05582432293301803,6.184642989740418,True
linear_near,process,0.005,17,0.018840520999810643,0.03740882458664618,0.0854726164128685,6.184642989740418,True
linear_near,process,0.005,18,0.020797815526070625,0.03044761300211629,0.13263100410340573,6.184642989740418,True
linear_near,process,0.005,19,0.026116410388771962,0.0044490472922760205,0.0221057345171838,6.184642989740418,True
linear_near,process,0.005,20,0.018985754571842376,0.06294134455012834,0.01701200084215604,6.184642989740418,True
linear_near,process,0.005,21,0.016524462014196144,0.05432754250235883,0.09971904557612173,6.184642989740418,True
linear_near,process,0.005,22,0.02985900143178447,0.0069534046039798625,0.01188723003101034,6.184642989740418,True
linear_near,process,0.005,23,0.021563894697344026,0.0004945786568217869,0.04672111983119111,6.184642989740418,True
linear_near,process,0.005,24,0.02691276426484412,0.0027426403624657425,0.1352587621869011,6.184642989740418,True
linear_near,process,0.005,25,0.01922869234920753,0.06297200565661853,0.11428786435148328,6.184642989740418,True
linear_near,process,0.005,26,0.018589386058133754,0.01972909236557374,0.0011147515361281599,6.184642989740418,True
linear_near,process,0.005,27,0.023663303503986398,0.05874305365281263,0.11047648297932795,6.184642989740418,True
linear_near,process,0.005,28,0.027079366374302385,0.06997943797223449,0.02407877543283494,6.184642989740418,True
linear_near,process,0.005,29,0.027733212555599466,0.03264438255176705,0.07849045083276585,6.184642989740418,True
linear_near,process,0.01,0,0.046923802592777716,0.04098288918189308,0.27484039618378875,6.184642989740418,True
linear_near,process,0.01,1,0.07682474311531613,0.04198289297227875,0.17675303525541014,6.184642989740418,True
linear_near,process,0.01,2,0.05937702656533948,0.062417681991703056,0.1681647778365415,6.265421805335171,True
linear_near,process,0.01,3,0.051185590025455814,0.0320126317112277,0.017534465737635153,6.184642989740418,True
linear_near,process,0.01,4,0.06300058601138879,0.20471958685049518,0.3222493692963683,6.184642989740418,True
linear_near,process,0.01,5,0.07123463111085465,0.06160755142521923,0.028505357015120917,6.184642989740418,True
linear_near,process,0.01,6,0.06421274707673698,0.061238272745724576,0.12307210026594924,6.184642989740418,True
linear_near,process,0.01,7,0.05831585681430657,0.01346007422205453,0.1150947322721948,6.184642989740418,True
linear_near,process,0.01,8,0.07742469881216235,0.05177501105883753,0.20379343735868552,6.184642989740418,True
linear_near,process,0.01,9,0.060003457724129045,0.04902014989201531,0.16414704254311058,6.184642989740418,True
linear_near,process,0.01,10,0.06321091300113438,0.021166316057454893,0.23855359325518777,6.184642989740418,True
linear_near,process,0.01,11,0.07060441811848175,0.10973596463946578,0.36444044967330624,6.184642989740418,True
linear_near,process,0.01,12,0.07026724668969399,0.003396187074341306,0.20653335843406714,6.184642989740418,True
linear_near,process,0.01,13,0.051126696837648575,0.008317455320848044,0.08961367138577517,6.184642989740418,True
linear_near,process,0.01,14,0.07148816393711722,0.02531659092376559,0.39445440285553635,6.184642989740418,True
linear_near,process,0.01,15,0.06701043635349516,0.016800279054093537,0.10149688776036245,6.23661030906883,True
linear_near,process,0.01,16,0.04847357224708045,0.04374617281044779,0.10963143250592959,6.184642989740418,True
linear_near,process,0.01,17,0.059521477715414634,0.07801732864655397,0.1734990246774064,6.184642989740418,True
linear_near,process,0.01,18,0.06398901711395914,0.06051594708757868,0.26312909299169307,6.184642989740418,True
linear_near,process,0.01,19,0.07950507023571074,0.008714056186155617,0.04373209174308878,6.184642989740418,True
linear_near,process,0.01,20,0.06025347332275414,0.1269062740557967,0.0357860576851779,6.184642989740418,True
linear_near,process,0.01,21,0.04726001171129021,0.11203006266693238,0.2000137978248587,6.184642989740418,True
linear_near,process,0.01,22,0.08869937983629649,0.010776210371826522,0.018064502948630975,6.184642989740418,True
linear_near,process,0.01,23,0.07425920396221002,0.00034149880789735576,0.08823539647555517,6.184642989740418,True
linear_near,process,0.01,24,0.0782016936311499,0.005337073888365573,0.26692420993000604,6.184642989740418,True
linear_near,process,0.01,25,0.0577752846918321,0.1283531268191309,0.23015344232454293,6.184642989740418,True
linear_near,process,0.01,26,0.05440287636581967,0.03768253478566974,0.0040817971829490846,6.184642989740418,True
linear_near,process,0.01,27,0.07597605402356566,0.11819867915126547,0.22235327715004566,6.184642989740418,True
linear_near,process,0.01,28,0.08920569408720656,0.1422357379104886,0.04031514645320606,6.184642989740418,True
linear_near,process,0.01,29,0.087846691442392,0.0662919187625084,0.15419442866293342,6.184642989740418,True
linear_near,process,0.03,0,0.305776784062647,0.09903431182016575,0.7327623616663865,13.006058774945675,True
linear_near,process,0.03,1,0.8474858208951903,0.5679855952317325,70.20291419045847,20.0,False
linear_near,process,0.03,2,0.4255623831145073,0.0014513871529207023,0.17746933057735126,14.945668924452898,True
linear_near,process,0.03,3,0.2968164761530852,0.09480531471789311,0.07593367033439925,12.319146204002875,True
linear_near,process,0.03,4,0.9737988323964278,2.052877753576605,476.7443832418605,20.0,False
linear_near,process,0.03,5,0.38765786668973723,0.25495143024604294,0.23587098683718438,12.229577946827401,False
linear_near,process,0.03,6,0.36808042929524953,0.2560983108718702,0.26557351615641495,12.25006392833441,False
linear_near,process,0.03,7,0.3748744136866734,0.14125669589957202,0.17220087740960643,13.19463258103223,True
linear_near,process,0.03,8,0.4340372373319197,0.1849323980717119,0.6141681775177132,12.933205654381709,True
linear_near,process,0.03,9,0.39506006548365075,1.370868075906615,1.0879006647634717,18.652172741421435,False
linear_near,process,0.03,10,0.3674107131419281,0.5424377598920693,0.20443979636613901,16.916017954063292,False
linear_near,process,0.03,11,0.8056845796117885,1.291934383582053,183.99402775755817,20.0,False
linear_near,process,0.03,12,0.8494788872517511,2.613049696434196,234.82197781697207,20.0,False
linear_near,process,0.03,13,0.31625806546814467,0.010662057720418172,0.19349423024430773,11.693423959612765,True
linear_near,process,0.03,14,0.41455460349755574,0.0378466163808433,0.9859127137442161,14.020906071161427,True
linear_near,process,0.03,15,0.428996568406972,0.055664656645030064,0.29203308621558327,15.693394828131439,True
linear_near,process,0.03,16,0.30625218446350105,0.13606792652040411,0.2711866142659075,14.887257888117635,True
linear_near,process,0.03,17,0.4004642439328287,0.29179451965840064,0.580601962967972,11.443727409698937,False
linear_near,process,0.03,18,0.38685471348807454,0.1885900540658958,0.737858784250375,11.892951681397477,True
linear_near,process,0.03,19,0.6660450743225714,0.10376382813674079,128.96727436755071,20.0,True
linear_near,process,0.03,20,0.3988409463093582,0.41468450031132287,0.16446540138330715,15.934955439394127,False
linear_near,process,0.03,21,0.2766282215968408,0.4417390183278771,0.6034937682882062,12.73349665177128,False
linear_near,process,0.03,22,0.44302822599611286,0.07001327194012319,0.09450031244388023,13.193338614194063,True
linear_near,process,0.03,23,0.44158653480858556,0.02642943046472901,0.19560731277873716,12.074408003313247,True
linear_near,process,0.03,24,0.4558247227892721,0.01898561560786005,0.7246001224496792,15.327230485120886,True
linear_near,process,0.03,25,0.36805267995837543,0.31750129286303297,0.659284330407589,12.387450455054857,False
linear_near,process,0.03,26,0.3363632603890126,0.24208212225885584,0.012068128873491409,12.752829274678065,True
linear_near,process,0.03,27,0.48391574091207656,0.3816935844707121,0.671983943327548,13.894667118304927,False
linear_near,process,0.03,28,0.4956043690893992,0.5689684962975092,0.13118055489026403,13.630751266744499,False
linear_near,process,0.03,29,0.5954405054503443,1.0606870961187314,8.734028193520567,19.99991777783842,False
linear_near,process,0.06,0,0.9719049341691146,2.2871036380949805,491.8218346825004,20.0,False
linear_near,process,0.06,1,0.9570853452508422,0.237122626055692,459.00333145199386,20.0,True
linear_near,process,0.06,2,0.977261170915281,2.788612476005019,361.0408686237509,20.0,False
linear_near,process,0.06,3,0.9369811839567529,1.4736278352040446,410.00278220693167,20.0,False
linear_near,process,0.06,4,0.9860380319851774,0.7487856937115991,271.79363956205475,20.0,False
linear_near,process,0.06,5,0.9816400538676557,1.1294889993620068,429.3968269781094,20.0,False
linear_near,process,0.06,6,0.9669800054406641,1.5061969656642553,251.68147627262425,20.0,False
linear_near,process,0.06,7,0.9516263304008592,2.3398435786551115,370.5358031826547,20.0,False
linear_near,process,0.06,8,0.9212913498496975,1.0341142148707334,47.51678587147752,20.0,False
linear_near,process,0.06,9,0.9708182508460219,1.3237253244091844,485.74564103436717,20.0,False
linear_near,process,0.06,10,0.7982877091422255,0.7201845917505483,28.59693625748322,19.999999999999996,False
linear_near,process,0.06,11,0.9877689694591606,3.051029885761957,340.6160118259084,20.0,False
linear_near,process,0.06,12,0.9461949928887177,0.02005983503539399,442.13139289033614,20.0,True
linear_near,process,0.06,13,0.9219008680766775,0.4838285767559336,413.6370862258721,20.0,False
linear_near,process,0.06,14,0.9619582756693178,1.784573254389568,321.8946358726437,20.0,False
linear_near,process,0.06,15,0.9604171059541691,1.3116989680790354,471.983175688895,20.0,False
linear_near,process,0.06,16,0.9668930627760544,2.4524560556113286,240.38942076093304,20.0,False
linear_near,process,0.06,17,0.9348379301573843,1.839376815303769,441.1603145495371,20.0,False
linear_near,process,0.06,18,0.9629352540995438,2.633639949204989,261.4191520155841,20.0,False
linear_near,process,0.06,19,0.9428734720010064,2.44837129735221,326.39142857381125,20.0,False
linear_near,process,0.06,20,0.975793823572719,1.7916659892530422,440.4616037146309,20.0,False
linear_near,process,0.06,21,0.9577622459228695,0.26265293924512667,527.350331713259,20.0,False
linear_near,process,0.06,22,0.9870506001326466,1.0955310195042554,516.9737373134066,20.0,False
linear_near,process,0.06,23,0.9697949632614729,1.3556817322460466,281.52888264569947,20.0,False
linear_near,process,0.06,24,0.9895499889511854,3.0371528843841435,549.9780325897872,20.0,False
linear_near,process,0.06,25,0.9088548382478507,2.0937670963118373,386.14322398673806,20.0,False
linear_near,process,0.06,26,0.8664746317945705,2.039978535894017,196.3551119577525,20.0,False
linear_near,process,0.06,27,0.9498267348062754,2.166413079578639,354.5927758335325,20.0,False
linear_near,process,0.06,28,0.9658088201670358,2.070949776111438,404.58339326296965,20.0,False
linear_near,process,0.06,29,0.9629735152194917,1.5316311883047824,477.2929436010582,20.0,False
linear_near,process,0.1,0,0.9828334958950173,2.282998016635011,454.5652749067639,20.0,False
linear_near,process,0.1,1,0.9755952846044257,2.5877364382685784,394.6532882872839,20.0,False
linear_near,process,0.1,2,0.9954414259343524,2.495718244924838,544.2502256013659,20.0,False
linear_near,process,0.1,3,0.9721233717398872,0.36633047021626375,202.2779063965525,20.0,False
linear_near,process,0.1,4,0.9899686494085623,0.1396048281998188,506.2280431260344,20.0,True
linear_near,process,0.1,5,0.9928563735849094,2.5293920563493595,576.9872615366602,20.0,False
linear_near,process,0.1,6,0.9922966649461739,2.0555061076235948,443.11358081089503,20.0,False
linear_near,process,0.1,7,0.9701742706276314,0.2660958695744551,128.93962936162194,20.0,False
linear_near,process,0.1,8,0.992265168972881,2.5923094101649227,455.01867158464756,20.0,False
linear_near,process,0.1,9,0.9827819225536069,1.4191212898752652,354.1108479229525,20.0,False
linear_near,process,0.1,10,0.9767930977229982,3.114987945579559,491.2749883969894,20.0,False
linear_near,process,0.1,11,0.9958916491545239,1.7803177158913157,476.4522883886016,20.0,False
linear_near,process,0.1,12,0.991206704378102,2.7422003850023007,297.11584310653546,20.0,False
linear_near,process,0.1,13,0.9601913843395775,2.583708983447399,418.9384997572047,20.0,False
linear_near,process,0.1,14,0.9788999440933304,1.6237016598158074,348.78312209000416,20.0,False
linear_near,process,0.1,15,0.9788698966396735,0.25317707596534955,364.98352933487587,20.0,False
linear_near,process,0.1,16,0.9834626609563366,1.3690737170094405,444.9930175838833,20.0,False
linear_near,process,0.1,17,0.9915234130158724,0.6459547977959983,514.2035916393492,20.0,False
linear_near,process,0.1,18,0.9846193778397433,1.892093890812708,587.7272902197724,20.0,False
linear_near,process,0.1,19,0.9966525863863825,3.13236026907844,415.02991942850053,20.0,False
linear_near,process,0.1,20,0.9908913589972412,2.978722132775439,408.2434932038032,20.0,False
linear_near,process,0.1,21,0.9716886796935932,2.626709434430209,512.2283941982178,20.0,False
linear_near,process,0.1,22,0.9961755575688774,1.1447745378182548,458.5975618117927,20.0,False
linear_near,process,0.1,23,0.9841687536058692,1.6561262429954953,408.81602078643084,20.0,False
linear_near,process,0.1,24,0.9922541296896974,0.7532972858122764,281.9852085861606,20.0,False
linear_near,process,0.1,25,0.9520752280795806,0.3814786586326129,390.69335930390895,20.0,False
linear_near,process,0.1,26,0.8991385277825147,1.4462511761348404,338.9209505803235,20.0,False
linear_near,process,0.1,27,0.9791377892943376,0.661847116125633,352.0340031900402,20.0,False
linear_near,process,0.1,28,0.994773218028722,2.5505167490778993,550.0882686857625,20.0,False
linear_near,process,0.1,29,0.983319275896451,1.138168603938877,453.5756429558324,20.0,False
nonlinear_near,observation,0.0,0,0.005540379788876377,8.323381428532173e-07,5.986922199001699e-06,6.186183121852005,True
nonlinear_near,observation,0.0,1,0.005540379788876377,8.323381428532173e-07,5.986922199001699e-06,6.186183121852005,True
nonlinear_near,observation,0.0,2,0.005540379788876377,8.323381428532173e-07,5.986922199001699e-06,6.186183121852005,True
nonlinear_near,observation,0.0,3,0.005540379788876377,8.323381428532173e-07,5.986922199001699e-06,6.186183121852005,True
nonlinear_near,observation,0.0,4,0.005540379788876377,8.323381428532173e-07,5.986922199001699e-06,6.186183121852005,True
nonlinear_near,observation,0.0,5,0.005540379788876377,8.323381428532173e-07,5.986922199001699e-06,6.186183121852005,True
nonlinear_near,observation,0.0,6,0.005540379788876377,8.323381428532173e-07,5.986922199001699e-06,6.186183121852005,True
nonlinear_near,observation,0.0,7,0.005540379788876377,8.323381428532173e-07,5.986922199001699e-06,6.186183121852005,True
nonlinear_near,observation,0.0,8,0.005540379788876377,8.323381428532173e-07,5.986922199001699e-06,6.186183121852005,True
nonlinear_near,observation,0.0,9,0.005540379788876377,8.323381428532173e-07,5.986922199001699e-06,6.186183121852005,True
nonlinear_near,observation,0.0,10,0.005540379788876377,8.323381428532173e-07,5.986922199001699e-06,6.186183121852005,True
